dataset,item_id,difficulty,problem_type,track,repetition,checker_retry,status,checker_passed,ground_truth,objective_value,passed_1e_6,passed_1e_4,judgment_reason,translation_provider,translation_model,translation_usage,translation_numbers_match,api_attempts,checker_retried,failure_category,router_problem_type,extractor_provider,extractor_model,extractor_usage,wall_sec,evaluated_at,error,failure_artifact
nl4opt,nl4opt-0210,,,zh,3,off,EXTRACTION_ERROR,False,"""19.0""",,False,False,checker_failed,deepseek,deepseek-v4-flash,"{""completion_tokens"": 554, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 458, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 128, ""prompt_tokens"": 256, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 810}",True,1,False,EXTRACT_ERR,vrp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1136, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 855, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1408, ""prompt_cache_miss_tokens"": 46, ""prompt_tokens"": 1454, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1408}, ""total_tokens"": 2590}",37.43097809999017,2026-07-10T17:47:28.138366Z,schema validation failed,failures/nl4opt-nl4opt-0210-zh-r3-off.json
nl4opt,nl4opt-0211,,generic_lp_milp,en,1,off,OPTIMAL,True,"""50.0""",47.77777777777778,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 576, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 300, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1922, ""prompt_tokens"": 1922, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2498}",5.9991295999789145,2026-07-10T17:47:34.140248Z,objective_mismatch,failures/nl4opt-nl4opt-0211-en-r1-off.json
nl4opt,nl4opt-0211,,generic_lp_milp,en,2,off,OPTIMAL,True,"""50.0""",47.77777777777778,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 622, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 350, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 1922, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2544}",5.699158200004604,2026-07-10T17:47:39.841942Z,objective_mismatch,failures/nl4opt-nl4opt-0211-en-r2-off.json
nl4opt,nl4opt-0211,,generic_lp_milp,en,3,off,OPTIMAL,True,"""50.0""",47.77777777777778,False,False,objective_mismatch,,,,,0,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 638, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 303, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 1922, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2560}",6.411761499999557,2026-07-10T17:47:46.256502Z,objective_mismatch,failures/nl4opt-nl4opt-0211-en-r3-off.json
nl4opt,nl4opt-0211,,generic_lp_milp,zh,1,off,OPTIMAL,True,"""50.0""",47.77777777777778,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1001, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 889, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 139, ""prompt_tokens"": 267, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1268}",True,1,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 618, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 340, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1902, ""prompt_tokens"": 1902, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2520}",15.194861700001638,2026-07-10T17:48:01.454090Z,objective_mismatch,failures/nl4opt-nl4opt-0211-zh-r1-off.json
nl4opt,nl4opt-0211,,generic_lp_milp,zh,2,off,OPTIMAL,True,"""50.0""",47.77777777777778,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 871, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 757, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 11, ""prompt_tokens"": 267, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1138}",True,1,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 636, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 322, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1904, ""prompt_tokens"": 1904, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2540}",15.590449999988778,2026-07-10T17:48:17.047174Z,objective_mismatch,failures/nl4opt-nl4opt-0211-zh-r2-off.json
nl4opt,nl4opt-0211,,generic_lp_milp,zh,3,off,OPTIMAL,True,"""50.0""",47.77777777777778,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 336, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 226, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 11, ""prompt_tokens"": 267, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 603}",True,1,False,WRONG_OPT,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 512, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 210, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1900, ""prompt_tokens"": 1900, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2412}",8.600679199997103,2026-07-10T17:48:25.650823Z,objective_mismatch,failures/nl4opt-nl4opt-0211-zh-r3-off.json
nl4opt,nl4opt-0212,,generic_lp_milp,en,1,off,INFEASIBLE,True,"""No Best Solution""",,True,True,verified_infeasible,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1758, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1349, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1916, ""prompt_tokens"": 1916, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3674}",14.577517099998659,2026-07-10T17:48:40.231652Z,,
nl4opt,nl4opt-0212,,generic_lp_milp,en,2,off,INFEASIBLE,True,"""No Best Solution""",,True,True,verified_infeasible,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 730, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 287, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 124, ""prompt_tokens"": 1916, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2646}",6.144688000000315,2026-07-10T17:48:46.377606Z,,
nl4opt,nl4opt-0212,,generic_lp_milp,en,3,off,INFEASIBLE,True,"""No Best Solution""",,True,True,verified_infeasible,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 619, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 239, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 124, ""prompt_tokens"": 1916, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2535}",8.895220700011123,2026-07-10T17:48:55.274152Z,,
nl4opt,nl4opt-0212,,,zh,1,off,translation_number_mismatch,False,"""No Best Solution""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 472, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 364, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 133, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 733}",False,1,False,EXTRACT_ERR,,,,,4.995036200009054,2026-07-10T17:49:00.270617Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0212-zh-r1-off.json
nl4opt,nl4opt-0212,,,zh,2,off,translation_number_mismatch,False,"""No Best Solution""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1025, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 917, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 5, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1286}",False,1,False,EXTRACT_ERR,,,,,8.658199600002263,2026-07-10T17:49:08.931388Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0212-zh-r2-off.json
nl4opt,nl4opt-0212,,,zh,3,off,translation_number_mismatch,False,"""No Best Solution""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1393, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1286, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 5, ""prompt_tokens"": 261, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1654}",False,1,False,EXTRACT_ERR,,,,,12.504177700000582,2026-07-10T17:49:21.438427Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0212-zh-r3-off.json
nl4opt,nl4opt-0213,,generic_lp_milp,en,1,off,OPTIMAL,True,"""14.0""",14.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 649, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 199, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1929, ""prompt_tokens"": 1929, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2578}",6.122415199992247,2026-07-10T17:49:27.563955Z,,
nl4opt,nl4opt-0213,,generic_lp_milp,en,2,off,OPTIMAL,True,"""14.0""",14.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 783, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 340, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 9, ""prompt_tokens"": 1929, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2712}",9.962866799993208,2026-07-10T17:49:37.528096Z,,
nl4opt,nl4opt-0213,,generic_lp_milp,en,3,off,OPTIMAL,True,"""14.0""",14.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 740, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 353, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 9, ""prompt_tokens"": 1929, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2669}",6.856621899991296,2026-07-10T17:49:44.386174Z,,
nl4opt,nl4opt-0213,,,zh,1,off,translation_number_mismatch,False,"""14.0""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 940, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 819, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 146, ""prompt_tokens"": 274, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1214}",False,1,False,EXTRACT_ERR,,,,,7.998521100002108,2026-07-10T17:49:52.385836Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0213-zh-r1-off.json
nl4opt,nl4opt-0213,,,zh,2,off,translation_number_mismatch,False,"""14.0""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 615, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 485, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 18, ""prompt_tokens"": 274, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 889}",False,1,False,EXTRACT_ERR,,,,,5.926799299981212,2026-07-10T17:49:58.315210Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0213-zh-r2-off.json
nl4opt,nl4opt-0213,,,zh,3,off,translation_number_mismatch,False,"""14.0""",,False,False,not_judged,deepseek,deepseek-v4-flash,"{""completion_tokens"": 630, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 484, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 18, ""prompt_tokens"": 274, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 904}",False,1,False,EXTRACT_ERR,,,,,5.587484799994854,2026-07-10T17:50:03.905550Z,Arabic-number tokens changed during translation,failures/nl4opt-nl4opt-0213-zh-r3-off.json
nl4opt,nl4opt-0214,,generic_lp_milp,en,1,off,OPTIMAL,True,"""100.0""",100.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 538, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 146, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1913, ""prompt_tokens"": 1913, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2451}",7.610687200009124,2026-07-10T17:50:11.520463Z,,
nl4opt,nl4opt-0214,,generic_lp_milp,en,2,off,OPTIMAL,True,"""100.0""",100.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 801, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 405, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 121, ""prompt_tokens"": 1913, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2714}",9.430778100009775,2026-07-10T17:50:20.952372Z,,
nl4opt,nl4opt-0214,,generic_lp_milp,en,3,off,OPTIMAL,True,"""100.0""",100.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 826, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 427, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1792, ""prompt_cache_miss_tokens"": 121, ""prompt_tokens"": 1913, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1792}, ""total_tokens"": 2739}",10.451993300026515,2026-07-10T17:50:31.405638Z,,
nl4opt,nl4opt-0214,,,zh,1,off,API_ERROR,False,"""100.0""",,False,False,checker_failed,deepseek,deepseek-v4-flash,"{""completion_tokens"": 488, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 389, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 130, ""prompt_tokens"": 258, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 746}",True,1,False,API_ERR,assignment,,,,51.27047190000303,2026-07-10T17:51:22.677349Z,LLM client failed: DeepSeek API returned empty content.,failures/nl4opt-nl4opt-0214-zh-r1-off.json
nl4opt,nl4opt-0214,,assignment,zh,2,off,OPTIMAL,True,"""100.0""",2.0,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 960, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 864, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 258, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1218}",True,1,False,WRONG_OPT,assignment,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1690, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1491, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1365, ""prompt_tokens"": 1365, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 3055}",30.268352000013692,2026-07-10T17:51:52.948798Z,objective_mismatch,failures/nl4opt-nl4opt-0214-zh-r2-off.json
nl4opt,nl4opt-0214,,assignment,zh,3,off,OPTIMAL,True,"""100.0""",2.0,False,False,objective_mismatch,deepseek,deepseek-v4-flash,"{""completion_tokens"": 319, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 223, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 258, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 577}",True,1,False,WRONG_OPT,assignment,deepseek,deepseek-v4-flash,"{""completion_tokens"": 2686, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 2456, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1365, ""prompt_tokens"": 1365, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 4051}",38.40707419998944,2026-07-10T17:52:31.358646Z,objective_mismatch,failures/nl4opt-nl4opt-0214-zh-r3-off.json
nl4opt,nl4opt-0215,,,en,1,off,UNSUPPORTED,False,"""16""",,False,False,checker_failed,,,,,0,False,UNSUPPORTED,unsupported,,,,0.0001768999791238457,2026-07-10T17:52:31.361627Z,generic routing requires an objective verb or multiple modeling signals,failures/nl4opt-nl4opt-0215-en-r1-off.json
nl4opt,nl4opt-0215,,,en,2,off,UNSUPPORTED,False,"""16""",,False,False,checker_failed,,,,,0,False,UNSUPPORTED,unsupported,,,,6.349998875521123e-05,2026-07-10T17:52:31.362698Z,generic routing requires an objective verb or multiple modeling signals,failures/nl4opt-nl4opt-0215-en-r2-off.json
nl4opt,nl4opt-0215,,,en,3,off,UNSUPPORTED,False,"""16""",,False,False,checker_failed,,,,,0,False,UNSUPPORTED,unsupported,,,,5.989999044686556e-05,2026-07-10T17:52:31.363692Z,generic routing requires an objective verb or multiple modeling signals,failures/nl4opt-nl4opt-0215-en-r3-off.json
nl4opt,nl4opt-0215,,,zh,1,off,UNSUPPORTED,False,"""16""",,False,False,checker_failed,deepseek,deepseek-v4-flash,"{""completion_tokens"": 782, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 708, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 92, ""prompt_tokens"": 220, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 1002}",True,1,False,UNSUPPORTED,unsupported,,,,7.905866700020852,2026-07-10T17:52:39.270571Z,generic routing requires an objective verb or multiple modeling signals,failures/nl4opt-nl4opt-0215-zh-r1-off.json
nl4opt,nl4opt-0215,,,zh,2,off,UNSUPPORTED,False,"""16""",,False,False,checker_failed,deepseek,deepseek-v4-flash,"{""completion_tokens"": 583, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 511, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 92, ""prompt_tokens"": 220, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 803}",True,1,False,UNSUPPORTED,unsupported,,,,5.364234200009378,2026-07-10T17:52:44.637177Z,generic routing requires an objective verb or multiple modeling signals,failures/nl4opt-nl4opt-0215-zh-r2-off.json
nl4opt,nl4opt-0215,,,zh,3,off,UNSUPPORTED,False,"""16""",,False,False,checker_failed,deepseek,deepseek-v4-flash,"{""completion_tokens"": 461, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 387, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 92, ""prompt_tokens"": 220, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 681}",True,1,False,UNSUPPORTED,unsupported,,,,5.19745989999501,2026-07-10T17:52:49.838937Z,generic routing requires an objective verb or multiple modeling signals,failures/nl4opt-nl4opt-0215-zh-r3-off.json
nl4opt,nl4opt-0216,,generic_lp_milp,en,1,off,OPTIMAL,True,"""2000.0""",2000.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 1040, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 681, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1922, ""prompt_tokens"": 1922, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2962}",10.169169199973112,2026-07-10T17:53:00.019692Z,,
nl4opt,nl4opt-0216,,generic_lp_milp,en,2,off,OPTIMAL,True,"""2000.0""",2000.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 716, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 444, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 1922, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2638}",7.9027162000129465,2026-07-10T17:53:07.923767Z,,
nl4opt,nl4opt-0216,,generic_lp_milp,en,3,off,OPTIMAL,True,"""2000.0""",2000.0,True,True,objective_match,,,,,0,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 632, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 242, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 1920, ""prompt_cache_miss_tokens"": 2, ""prompt_tokens"": 1922, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 1920}, ""total_tokens"": 2554}",7.238808800000697,2026-07-10T17:53:15.163962Z,,
nl4opt,nl4opt-0216,,generic_lp_milp,zh,1,off,OPTIMAL,True,"""2000.0""",2000.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 366, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 253, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 139, ""prompt_tokens"": 267, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 633}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 642, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 234, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1903, ""prompt_tokens"": 1903, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2545}",12.365632899978664,2026-07-10T17:53:27.530800Z,,
nl4opt,nl4opt-0216,,generic_lp_milp,zh,2,off,OPTIMAL,True,"""2000.0""",2000.0,True,True,objective_match,deepseek,deepseek-v4-flash,"{""completion_tokens"": 802, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 685, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 11, ""prompt_tokens"": 267, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1069}",True,1,False,,generic_lp_milp,deepseek,deepseek-v4-flash,"{""completion_tokens"": 516, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 142, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 0, ""prompt_cache_miss_tokens"": 1907, ""prompt_tokens"": 1907, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 0}, ""total_tokens"": 2423}",13.824868299998343,2026-07-10T17:53:41.357199Z,,
