dataset,item_id,repetition,source_text,translated_text,source_number_tokens,translated_number_tokens,numbers_match,translation_model,translation_usage,human_audit_status,human_audit_notes
industryor,19,3,"A furniture store can choose to order chairs from three different manufacturers: A, B, and C. The cost of ordering each chair from manufacturer A is $50, from manufacturer B is $45, and from manufacturer C is $40. The store needs to minimize the total cost of the order.

Additionally, each order from manufacturer A will include 15 chairs, while each order from manufacturers B and C will include 10 chairs. The number of orders must be an integer. The store needs to order at least 100 chairs.

Each order from manufacturer A will include 15 chairs, while each order from manufacturers B and C will include 10 chairs. The store needs to order at most 500 chairs.

If the store decides to order chairs from manufacturer A, it must also order at least 10 chairs from manufacturer B.

Furthermore, if the store decides to order chairs from manufacturer B, it must also order chairs from manufacturer C.","一家家具店可以选择从三个不同的制造商A、B和C订购椅子。从制造商A订购每把椅子的成本是50美元，从制造商B是45美元，从制造商C是40美元。商店需要最小化订单的总成本。

此外，每份从制造商A的订单将包含15把椅子，而每份从制造商B和C的订单将包含10把椅子。订单数量必须是整数。商店需要至少订购100把椅子。

每份从制造商A的订单将包含15把椅子，而每份从制造商B和C的订单将包含10把椅子。商店需要至多订购500把椅子。

如果商店决定从制造商A订购椅子，则它还必须从制造商B订购至少10把椅子。

此外，如果商店决定从制造商B订购椅子，则它还必须从制造商C订购椅子。","[""50"", ""45"", ""40"", ""15"", ""10"", ""100"", ""15"", ""10"", ""500"", ""10""]","[""50"", ""45"", ""40"", ""15"", ""10"", ""100"", ""15"", ""10"", ""500"", ""10""]",True,deepseek-v4-flash,"{""completion_tokens"": 1124, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 928, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 78, ""prompt_tokens"": 334, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1458}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,25,1,"An investor plans to invest 100,000 yuan, with two investment options to choose from. The first investment guarantees a return of 0.7 yuan for every 1 yuan invested after one year. The second investment guarantees a return of 2 yuan for every 1 yuan invested after two years, but the investment time must be in multiples of two years. In order to maximize the investor's earnings by the end of the third year, how should the investments be made? Formulate this as a linear programming problem.","一位投资者计划投资100,000元，有两个投资选项可供选择。第一个投资保证每投资1元，一年后获得0.7元的回报。第二个投资保证每投资1元，两年后获得2元的回报，但投资时间必须是两年的倍数。为了在第三年末最大化投资者的收益，应该如何进行投资？将其表述为一个线性规划问题。","[""100000"", ""0.7"", ""1"", ""2"", ""1""]","[""100000"", ""1"", ""0.7"", ""1"", ""2""]",False,deepseek-v4-flash,"{""completion_tokens"": 522, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 439, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 122, ""prompt_tokens"": 250, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 772}",rejected,Arabic-number mismatch; user confirmed rejection in Codex on 2026-07-12.
industryor,25,2,"An investor plans to invest 100,000 yuan, with two investment options to choose from. The first investment guarantees a return of 0.7 yuan for every 1 yuan invested after one year. The second investment guarantees a return of 2 yuan for every 1 yuan invested after two years, but the investment time must be in multiples of two years. In order to maximize the investor's earnings by the end of the third year, how should the investments be made? Formulate this as a linear programming problem.",一位投资者计划投资10万元，有两个投资选项可供选择。第一个投资保证每投资1元一年后回报0.7元。第二个投资保证每投资1元两年后回报2元，但投资时间必须是两年的倍数。为了最大化投资者在第三年末的收益，应该如何进行投资？将此问题表述为线性规划问题。,"[""100000"", ""0.7"", ""1"", ""2"", ""1""]","[""10"", ""1"", ""0.7"", ""1"", ""2""]",False,deepseek-v4-flash,"{""completion_tokens"": 255, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 176, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 122, ""prompt_tokens"": 250, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 505}",rejected,Arabic-number mismatch; user confirmed rejection in Codex on 2026-07-12.
industryor,25,3,"An investor plans to invest 100,000 yuan, with two investment options to choose from. The first investment guarantees a return of 0.7 yuan for every 1 yuan invested after one year. The second investment guarantees a return of 2 yuan for every 1 yuan invested after two years, but the investment time must be in multiples of two years. In order to maximize the investor's earnings by the end of the third year, how should the investments be made? Formulate this as a linear programming problem.",一位投资者计划投资10万元，有两种投资选项可供选择。第一种投资保证每投资1元一年后回报0.7元。第二种投资保证每投资1元两年后回报2元，但投资时间必须是两年的倍数。为了在第三年末最大化投资者的收益，应如何安排投资？将此问题表述为一个线性规划问题。,"[""100000"", ""0.7"", ""1"", ""2"", ""1""]","[""10"", ""1"", ""0.7"", ""1"", ""2""]",False,deepseek-v4-flash,"{""completion_tokens"": 339, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 260, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 128, ""prompt_cache_miss_tokens"": 122, ""prompt_tokens"": 250, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 128}, ""total_tokens"": 589}",rejected,Arabic-number mismatch; user confirmed rejection in Codex on 2026-07-12.
industryor,33,1,"A wealthy noble passed away, leaving the following inheritance:

- A painting by Caillebotte: $25000
- A bust of Diocletian: $5000
- A Yuan dynasty Chinese vase: $20000
- A 911 Porsche: $40000
- Three diamonds: each $12000
- A Louis XV sofa: $3000
- Two very precious Jack Russell racing dogs: each $3000 (will stipulates they must not be separated)
- A sculpture from 200 AD: $10000
- A sailing boat: $15000
- A Harley Davidson motorcycle: $10000
- A piece of furniture once belonging to Cavour: $13000,

which must be shared between two sons. How to formulate a mathematical program and solve it using COPTPY to minimize the difference in value between the two parts?","一位富有的贵族去世，留下以下遗产：
- 卡耶博特的画作：$25000
- 戴克里先半身像：$5000
- 元代中国花瓶：$20000
- 保时捷911：$40000
- 三颗钻石：每颗$12000
- 路易十五沙发：$3000
- 两只非常珍贵的杰克·拉塞尔赛犬：每只$3000（遗嘱规定它们不得分开）
- 公元200年的雕塑：$10000
- 一艘帆船：$15000
- 一辆哈雷戴维森摩托车：$10000
- 一件曾属于加富尔的家具：$13000，
必须在两个儿子之间分配。如何建立一个数学规划并使用COPTPY求解，以最小化两部分之间的价值差异？","[""25000"", ""5000"", ""20000"", ""911"", ""40000"", ""12000"", ""3000"", ""3000"", ""200"", ""10000"", ""15000"", ""10000"", ""13000""]","[""25000"", ""5000"", ""20000"", ""911"", ""40000"", ""12000"", ""3000"", ""3000"", ""200"", ""10000"", ""15000"", ""10000"", ""13000""]",True,deepseek-v4-flash,"{""completion_tokens"": 396, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 204, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 67, ""prompt_tokens"": 323, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 719}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,33,2,"A wealthy noble passed away, leaving the following inheritance:

- A painting by Caillebotte: $25000
- A bust of Diocletian: $5000
- A Yuan dynasty Chinese vase: $20000
- A 911 Porsche: $40000
- Three diamonds: each $12000
- A Louis XV sofa: $3000
- Two very precious Jack Russell racing dogs: each $3000 (will stipulates they must not be separated)
- A sculpture from 200 AD: $10000
- A sailing boat: $15000
- A Harley Davidson motorcycle: $10000
- A piece of furniture once belonging to Cavour: $13000,

which must be shared between two sons. How to formulate a mathematical program and solve it using COPTPY to minimize the difference in value between the two parts?","一位富有的贵族去世，留下了以下遗产：
- 一幅卡耶博特的画作：25000美元
- 一尊戴克里先的半身像：5000美元
- 一个元代中国花瓶：20000美元
- 一辆保时捷911：40000美元
- 三颗钻石：每颗12000美元
- 一张路易十五沙发：3000美元
- 两只非常珍贵的杰克罗素赛犬：每只3000美元（遗嘱规定它们不能分开）
- 一尊公元200年的雕塑：10000美元
- 一艘帆船：15000美元
- 一辆哈雷戴维森摩托车：10000美元
- 一件曾属于加富尔的家具：13000美元，
必须在两个儿子之间分配。如何构建一个数学模型并使用COPTPY求解，以最小化两部分之间的价值差异？","[""25000"", ""5000"", ""20000"", ""911"", ""40000"", ""12000"", ""3000"", ""3000"", ""200"", ""10000"", ""15000"", ""10000"", ""13000""]","[""25000"", ""5000"", ""20000"", ""911"", ""40000"", ""12000"", ""3000"", ""3000"", ""200"", ""10000"", ""15000"", ""10000"", ""13000""]",True,deepseek-v4-flash,"{""completion_tokens"": 685, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 486, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 67, ""prompt_tokens"": 323, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1008}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,33,3,"A wealthy noble passed away, leaving the following inheritance:

- A painting by Caillebotte: $25000
- A bust of Diocletian: $5000
- A Yuan dynasty Chinese vase: $20000
- A 911 Porsche: $40000
- Three diamonds: each $12000
- A Louis XV sofa: $3000
- Two very precious Jack Russell racing dogs: each $3000 (will stipulates they must not be separated)
- A sculpture from 200 AD: $10000
- A sailing boat: $15000
- A Harley Davidson motorcycle: $10000
- A piece of furniture once belonging to Cavour: $13000,

which must be shared between two sons. How to formulate a mathematical program and solve it using COPTPY to minimize the difference in value between the two parts?",一位富有的贵族去世，留下以下遗产：- 一幅卡耶博特的画：$25000 - 一尊戴克里先半身像：$5000 - 一件元代中国花瓶：$20000 - 一辆保时捷911：$40000 - 三颗钻石：每颗$12000 - 一张路易十五沙发：$3000 - 两只非常珍贵的杰克·拉塞尔赛犬：每只$3000（遗嘱规定它们不能分开） - 一尊公元200年的雕塑：$10000 - 一艘帆船：$15000 - 一辆哈雷戴维森摩托车：$10000 - 一件曾经属于卡武尔的家具：$13000，必须由两个儿子平分。如何建立数学规划并使用COPTPY求解，以最小化两部分之间的价值差异？,"[""25000"", ""5000"", ""20000"", ""911"", ""40000"", ""12000"", ""3000"", ""3000"", ""200"", ""10000"", ""15000"", ""10000"", ""13000""]","[""25000"", ""5000"", ""20000"", ""911"", ""40000"", ""12000"", ""3000"", ""3000"", ""200"", ""10000"", ""15000"", ""10000"", ""13000""]",True,deepseek-v4-flash,"{""completion_tokens"": 783, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 599, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 67, ""prompt_tokens"": 323, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1106}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,34,1,"The current problem faced by the company is how to use the fewest number of containers to pack the currently needed goods for transportation, while considering the weight of the goods, specific packaging requirements, and inventory limitations. Professional modeling and analysis are needed for a batch of goods’ transportation strategy to ensure maximum utilization of the limited container space.

The company currently has a batch to be transported, with each container able to hold a maximum of 60 tons of goods and each container used must load at least 18 tons of goods. The goods to be loaded include five types: A, B, C, D, and E, with quantities of 120, 90, 300, 90, and 120 respectively. The weights are 0.5 tons for A, 1 ton for B, 0.4 tons for C, 0.6 tons for D, and 0.65 tons for E. Additionally, to meet specific usage requirements, every time A goods are loaded, at least 1 unit of C must also be loaded, but loading C alone does not require simultaneously loading A; and considering the demand limitation for D goods, each container must load at least 12 units of D.

Establish an operations research model so that the company can use the fewest number of containers to pack this batch of goods.","公司当前面临的问题是如何使用最少的集装箱数量来打包当前需要运输的货物，同时考虑货物的重量、特定的包装要求和库存限制。需要对一批货物的运输策略进行专业建模和分析，以确保有限的集装箱空间得到最大利用。

公司目前有一批待运输的货物，每个集装箱最多可装载60吨货物，且每个使用的集装箱必须至少装载18吨货物。待装载的货物包括五种类型：A、B、C、D、E，数量分别为120、90、300、90和120。重量分别为：A 0.5吨，B 1吨，C 0.4吨，D 0.6吨，E 0.65吨。此外，为满足特定使用要求，每次装载A货物时，必须同时装载至少1单位的C货物，但单独装载C货物时不要求同时装载A；并且考虑到D货物的需求限制，每个集装箱必须至少装载12单位的D货物。

建立运筹学模型，使公司能够使用最少的集装箱数量来打包这批货物。","[""60"", ""18"", ""120"", ""90"", ""300"", ""90"", ""120"", ""0.5"", ""1"", ""0.4"", ""0.6"", ""0.65"", ""1"", ""12""]","[""60"", ""18"", ""120"", ""90"", ""300"", ""90"", ""120"", ""0.5"", ""1"", ""0.4"", ""0.6"", ""0.65"", ""1"", ""12""]",True,deepseek-v4-flash,"{""completion_tokens"": 992, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 764, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 30, ""prompt_tokens"": 414, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 1406}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,34,2,"The current problem faced by the company is how to use the fewest number of containers to pack the currently needed goods for transportation, while considering the weight of the goods, specific packaging requirements, and inventory limitations. Professional modeling and analysis are needed for a batch of goods’ transportation strategy to ensure maximum utilization of the limited container space.

The company currently has a batch to be transported, with each container able to hold a maximum of 60 tons of goods and each container used must load at least 18 tons of goods. The goods to be loaded include five types: A, B, C, D, and E, with quantities of 120, 90, 300, 90, and 120 respectively. The weights are 0.5 tons for A, 1 ton for B, 0.4 tons for C, 0.6 tons for D, and 0.65 tons for E. Additionally, to meet specific usage requirements, every time A goods are loaded, at least 1 unit of C must also be loaded, but loading C alone does not require simultaneously loading A; and considering the demand limitation for D goods, each container must load at least 12 units of D.

Establish an operations research model so that the company can use the fewest number of containers to pack this batch of goods.",公司当前面临的问题是如何使用最少的集装箱数量来打包当前需要运输的货物，同时考虑货物的重量、特定的包装要求和库存限制。需要对一批货物的运输策略进行专业建模和分析，以确保有限集装箱空间的最大化利用。公司目前有一批货物需要运输，每个集装箱最多可容纳60吨货物，且每个使用的集装箱必须至少装载18吨货物。待装载的货物包括五种类型：A、B、C、D和E，数量分别为120、90、300、90和120。重量分别为：A 0.5吨，B 1吨，C 0.4吨，D 0.6吨，E 0.65吨。此外，为了满足特定的使用要求，每次装载A货物时，必须同时至少装载1个单位的C，但单独装载C时不需要同时装载A；同时考虑到D货物的需求限制，每个集装箱必须至少装载12个单位的D。建立一个运筹学模型，以便公司能够使用最少的集装箱数量来打包这批货物。,"[""60"", ""18"", ""120"", ""90"", ""300"", ""90"", ""120"", ""0.5"", ""1"", ""0.4"", ""0.6"", ""0.65"", ""1"", ""12""]","[""60"", ""18"", ""120"", ""90"", ""300"", ""90"", ""120"", ""0.5"", ""1"", ""0.4"", ""0.6"", ""0.65"", ""1"", ""12""]",True,deepseek-v4-flash,"{""completion_tokens"": 1321, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1101, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 30, ""prompt_tokens"": 414, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 1735}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,34,3,"The current problem faced by the company is how to use the fewest number of containers to pack the currently needed goods for transportation, while considering the weight of the goods, specific packaging requirements, and inventory limitations. Professional modeling and analysis are needed for a batch of goods’ transportation strategy to ensure maximum utilization of the limited container space.

The company currently has a batch to be transported, with each container able to hold a maximum of 60 tons of goods and each container used must load at least 18 tons of goods. The goods to be loaded include five types: A, B, C, D, and E, with quantities of 120, 90, 300, 90, and 120 respectively. The weights are 0.5 tons for A, 1 ton for B, 0.4 tons for C, 0.6 tons for D, and 0.65 tons for E. Additionally, to meet specific usage requirements, every time A goods are loaded, at least 1 unit of C must also be loaded, but loading C alone does not require simultaneously loading A; and considering the demand limitation for D goods, each container must load at least 12 units of D.

Establish an operations research model so that the company can use the fewest number of containers to pack this batch of goods.",公司当前面临的问题是如何使用最少数量的集装箱来装载当前需要运输的货物，同时考虑货物的重量、特定的包装要求和库存限制。需要对一批货物的运输策略进行专业的建模和分析，以确保有限集装箱空间的最大化利用。公司目前有一批待运输的货物，每个集装箱最多可装载60吨货物，且每个使用的集装箱必须至少装载18吨货物。待装载的货物包括五种类型：A、B、C、D和E，数量分别为120、90、300、90和120。重量分别为：A 0.5吨，B 1吨，C 0.4吨，D 0.6吨，E 0.65吨。此外，为满足特定的使用要求，每次装载A货物时，必须同时装载至少1个单位的C，但单独装载C时不需要同时装载A；同时考虑到D货物的需求限制，每个集装箱必须至少装载12个单位的D。建立一个运筹学模型，使公司能够使用最少数量的集装箱来装载这批货物。,"[""60"", ""18"", ""120"", ""90"", ""300"", ""90"", ""120"", ""0.5"", ""1"", ""0.4"", ""0.6"", ""0.65"", ""1"", ""12""]","[""60"", ""18"", ""120"", ""90"", ""300"", ""90"", ""120"", ""0.5"", ""1"", ""0.4"", ""0.6"", ""0.65"", ""1"", ""12""]",True,deepseek-v4-flash,"{""completion_tokens"": 1128, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 907, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 30, ""prompt_tokens"": 414, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 1542}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,48,1,"A factory produces two models of microcomputers, A and B. Each model requires the same two processes. The processing time, sales profit, and the factory’s maximum weekly processing capacity for each model are shown in Table 3.1.

Table 3.1

| Process | Model | | Maximum Weekly Processing Capacity |
| :---: | :---: | :---: | :---: |
| | $A$ | $B$ | |
| I (hours/unit) | 4 | 6 | 150 |
| II (hours/unit) | 3 | 2 | 70 |
| Profit (yuan/unit) | 300 | 450 | |

Given the factory's business goals:

$p_{1}$: The total weekly profit should not be less than 10,000 yuan;

$p_{2}$: Due to contract requirements, at least 10 units of model A and at least 15 units of model B must be produced each week;

$p_{3}$: The processing time for Process I should be exactly 150 hours per week, and the processing time for Process II should ideally be fully utilized, with potential for appropriate overtime;

$p_{4}$: If products are produced during overtime in Process II, the profit per unit is reduced by 20 yuan for model A and 25 yuan for model B, and the maximum overtime for Process II is 30 hours per week. Formulate the mathematical model for this problem.","一家工厂生产两种型号的微型计算机 A 和 B。每种型号都需要相同的两道工序。每道工序的加工时间、销售利润以及工厂每周的最大加工能力如表 3.1 所示。

表 3.1

| 工序 | 型号 | | 每周最大加工能力 |
| :---: | :---: | :---: | :---: |
| | $A$ | $B$ | |
| I (小时/单位) | 4 | 6 | 150 |
| II (小时/单位) | 3 | 2 | 70 |
| 利润 (元/单位) | 300 | 450 | |

给定工厂的营业目标：

$p_{1}$：每周总利润不应低于 10,000 元；

$p_{2}$：由于合同要求，每周至少生产 10 台 A 型机和 15 台 B 型机；

$p_{3}$：工序 I 的加工时间应恰好为每周 150 小时，工序 II 的加工时间应尽可能充分利用，允许适当加班；

$p_{4}$：如果在工序 II 中加班生产产品，则每单位利润减少 20 元（A 型）和 25 元（B 型），且工序 II 的最大加班时间为每周 30 小时。建立该问题的数学模型。","[""3.1"", ""3.1"", ""4"", ""6"", ""150"", ""3"", ""2"", ""70"", ""300"", ""450"", ""1"", ""10000"", ""2"", ""10"", ""15"", ""3"", ""150"", ""4"", ""20"", ""25"", ""30""]","[""3.1"", ""3.1"", ""4"", ""6"", ""150"", ""3"", ""2"", ""70"", ""300"", ""450"", ""1"", ""10000"", ""2"", ""10"", ""15"", ""3"", ""150"", ""4"", ""20"", ""25"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 375, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 49, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 67, ""prompt_tokens"": 451, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 826}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,48,2,"A factory produces two models of microcomputers, A and B. Each model requires the same two processes. The processing time, sales profit, and the factory’s maximum weekly processing capacity for each model are shown in Table 3.1.

Table 3.1

| Process | Model | | Maximum Weekly Processing Capacity |
| :---: | :---: | :---: | :---: |
| | $A$ | $B$ | |
| I (hours/unit) | 4 | 6 | 150 |
| II (hours/unit) | 3 | 2 | 70 |
| Profit (yuan/unit) | 300 | 450 | |

Given the factory's business goals:

$p_{1}$: The total weekly profit should not be less than 10,000 yuan;

$p_{2}$: Due to contract requirements, at least 10 units of model A and at least 15 units of model B must be produced each week;

$p_{3}$: The processing time for Process I should be exactly 150 hours per week, and the processing time for Process II should ideally be fully utilized, with potential for appropriate overtime;

$p_{4}$: If products are produced during overtime in Process II, the profit per unit is reduced by 20 yuan for model A and 25 yuan for model B, and the maximum overtime for Process II is 30 hours per week. Formulate the mathematical model for this problem.","一家工厂生产两种型号的微型计算机，A和B。每种型号都需要相同的两道工序。各型号的处理时间、销售利润以及工厂的最大每周处理能力如表3.1所示。

表3.1

| 工序 | 型号 | | 最大每周处理能力 |
| :---: | :---: | :---: | :---: |
| | $A$ | $B$ | |
| I (小时/单位) | 4 | 6 | 150 |
| II (小时/单位) | 3 | 2 | 70 |
| 利润 (元/单位) | 300 | 450 | |

给定工厂的业务目标：

$p_{1}$：每周总利润不应低于10,000元；

$p_{2}$：由于合同要求，每周必须至少生产10台型号A和15台型号B；

$p_{3}$：工序I的处理时间应正好为每周150小时，工序II的处理时间应尽可能充分利用，允许适当的加班；

$p_{4}$：如果在工序II的加班时间生产产品，则型号A的每单位利润减少20元，型号B的每单位利润减少25元，且工序II的最大加班时间为每周30小时。

建立该问题的数学模型。","[""3.1"", ""3.1"", ""4"", ""6"", ""150"", ""3"", ""2"", ""70"", ""300"", ""450"", ""1"", ""10000"", ""2"", ""10"", ""15"", ""3"", ""150"", ""4"", ""20"", ""25"", ""30""]","[""3.1"", ""3.1"", ""4"", ""6"", ""150"", ""3"", ""2"", ""70"", ""300"", ""450"", ""1"", ""10000"", ""2"", ""10"", ""15"", ""3"", ""150"", ""4"", ""20"", ""25"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 1555, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 1252, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 67, ""prompt_tokens"": 451, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 2006}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,48,3,"A factory produces two models of microcomputers, A and B. Each model requires the same two processes. The processing time, sales profit, and the factory’s maximum weekly processing capacity for each model are shown in Table 3.1.

Table 3.1

| Process | Model | | Maximum Weekly Processing Capacity |
| :---: | :---: | :---: | :---: |
| | $A$ | $B$ | |
| I (hours/unit) | 4 | 6 | 150 |
| II (hours/unit) | 3 | 2 | 70 |
| Profit (yuan/unit) | 300 | 450 | |

Given the factory's business goals:

$p_{1}$: The total weekly profit should not be less than 10,000 yuan;

$p_{2}$: Due to contract requirements, at least 10 units of model A and at least 15 units of model B must be produced each week;

$p_{3}$: The processing time for Process I should be exactly 150 hours per week, and the processing time for Process II should ideally be fully utilized, with potential for appropriate overtime;

$p_{4}$: If products are produced during overtime in Process II, the profit per unit is reduced by 20 yuan for model A and 25 yuan for model B, and the maximum overtime for Process II is 30 hours per week. Formulate the mathematical model for this problem.","某工厂生产两种型号的微型计算机，A和B。每种型号都需要相同的两个工序。加工时间、销售利润以及工厂每周的最大加工能力如表3.1所示。

表3.1

| 工序 | 型号 | | 每周最大加工能力 |
| :---: | :---: | :---: | :---: |
| | $A$ | $B$ | |
| I (小时/台) | 4 | 6 | 150 |
| II (小时/台) | 3 | 2 | 70 |
| 利润 (元/台) | 300 | 450 | |

给定工厂的业务目标：

$p_{1}$：每周总利润应不低于10,000元；

$p_{2}$：由于合同要求，每周至少生产10台A型和至少15台B型；

$p_{3}$：工序I的加工时间应恰好为每周150小时，工序II的加工时间理想情况下应充分利用，可适当加班；

$p_{4}$：如果在工序II加班生产产品，则每台A型的利润减少20元，每台B型的利润减少25元，且工序II每周最多加班30小时。建立该问题的数学模型。","[""3.1"", ""3.1"", ""4"", ""6"", ""150"", ""3"", ""2"", ""70"", ""300"", ""450"", ""1"", ""10000"", ""2"", ""10"", ""15"", ""3"", ""150"", ""4"", ""20"", ""25"", ""30""]","[""3.1"", ""3.1"", ""4"", ""6"", ""150"", ""3"", ""2"", ""70"", ""300"", ""450"", ""1"", ""10000"", ""2"", ""10"", ""15"", ""3"", ""150"", ""4"", ""20"", ""25"", ""30""]",True,deepseek-v4-flash,"{""completion_tokens"": 1094, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 799, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 384, ""prompt_cache_miss_tokens"": 67, ""prompt_tokens"": 451, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 384}, ""total_tokens"": 1545}",approved,User confirmed human review completion in Codex on 2026-07-12.
industryor,63,1,"A farmer needs to transport 1000 units of fresh produce from the farm to a nearby market. The farmer has three transportation options: a horse, a bicycle, and a handcart. Since both the bicycle and handcart are very physically demanding, the farmer wants to choose only one of these two transportation methods. The horse generates 80 units of pollution per trip, the bicycle generates 0 units of pollution, and the handcart generates 0 units of pollution. The total amount of pollution generated by all trips must not exceed 1000 units. At least 8 trips must be made using the horse. The horse, bicycle, and handcart can carry 55 units, 30 units, and 40 units of produce per trip respectively. The farmer needs to ensure that the total amount of transported produce is at least 1000 units. How should the farmer arrange the transportation to minimize the pollution?",一位农民需要将1000单位的农产品从农场运送到附近的市场。农民有三种运输方式：马、自行车和手推车。由于自行车和手推车都非常耗费体力，农民只想选择这两种运输方式中的一种。马每趟产生80单位污染，自行车每趟产生0单位污染，手推车每趟产生0单位污染。所有行程产生的总污染量不得超过1000单位。至少必须使用马完成8趟行程。马、自行车和手推车每趟分别可以运输55单位、30单位和40单位的产品。农民需要确保运输的产品总量至少为1000单位。农民应如何安排运输以最小化污染？,"[""1000"", ""80"", ""0"", ""0"", ""1000"", ""8"", ""55"", ""30"", ""40"", ""1000""]","[""1000"", ""80"", ""0"", ""0"", ""1000"", ""8"", ""55"", ""30"", ""40"", ""1000""]",True,deepseek-v4-flash,"{""completion_tokens"": 814, ""completion_tokens_details"": {""accepted_prediction_tokens"": null, ""audio_tokens"": null, ""reasoning_tokens"": 668, ""rejected_prediction_tokens"": null}, ""prompt_cache_hit_tokens"": 256, ""prompt_cache_miss_tokens"": 72, ""prompt_tokens"": 328, ""prompt_tokens_details"": {""audio_tokens"": null, ""cached_tokens"": 256}, ""total_tokens"": 1142}",approved,User confirmed human review completion in Codex on 2026-07-12.
